Title,Price,Mileage,Location,Description,PublishedDate,Link,ImageURL,Brand,Model,Condition,Transmission,FuelType,EngineCapacity,Year
Nissan Tiida Latio 2010,5150000.0,"201,000 km",Ratnapura,"Ratnapura, Cars",bump_up,https://ikman.lk/en/ad/nissan-tiida-latio-2010-for-sale-ratnapura,https://i.ikman-st.com/nissan-tiida-latio-2010-for-sale-ratnapura/025adc93-70f6-450a-8ea3-2e66e7124eed/142/107/cropped.jpg,,,,,,,2010.0
Cat 303CR excavator,3990000.0,,Kurunegala,"Kurunegala, Heavy Duty",bump_up,https://ikman.lk/en/ad/cat-303cr-excavator-for-sale-kurunegala,https://i.ikman-st.com/cat-303cr-excavator-for-sale-kurunegala/435cfcff-040e-4a85-8711-95afe7a8ca0b/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Rear Bumper,18000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-rear-bumper-for-sale-colombo-1,https://i.ikman-st.com/honda-vezel-ru3-rear-bumper-for-sale-colombo-1/347b0e06-1748-430b-964f-7f50b290d5da/142/107/cropped.jpg,,,,,,,
Suzuki wagon R MH44s wiper arm set with motor,12000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/suzuki-wagon-r-mh44s-wiper-arm-set-with-motor-for-sale-colombo,https://i.ikman-st.com/suzuki-wagon-r-mh44s-wiper-arm-set-with-motor-for-sale-colombo/a0875653-7152-4db1-9359-5526c6f85acb/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Front Door R/S Side,40000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-front-door-r-s-side-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-front-door-r-s-side-for-sale-colombo/b868c8ce-3440-4063-bf88-ece4ee083bc2/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Front Door L/S Side,30000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-front-door-l-s-side-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-front-door-l-s-side-for-sale-colombo/c708672e-1b8b-446c-b1a5-3b5db62e2c5d/142/107/cropped.jpg,,,,,,,
Yamaha Ray ZR BFQ 2018,116500.0,"31,520 km",Gampaha,"Gampaha, Motorbikes",12 hours,https://ikman.lk/en/ad/yamaha-ray-zr-bfq-2018-for-sale-gampaha-4,https://i.ikman-st.com/yamaha-ray-zr-bfq-2018-for-sale-gampaha-4/6eb43bc4-b7d5-4fd5-a2c7-c857b6ef92a5/142/107/cropped.jpg,,,,,,,2018.0
Honda Vezel RU3 Rear Door L/S Side,25000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-rear-door-l-s-side-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-rear-door-l-s-side-for-sale-colombo/f23baf63-02ae-4821-af42-b60e5ea1ec7d/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Rear Door R/S Side,25000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-rear-door-r-s-side-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-rear-door-r-s-side-for-sale-colombo/73f3221b-3556-4bfb-9039-ea4c974166ec/142/107/cropped.jpg,,,,,,,
Toyota Yaris Ative 2024/2025 Dicky Garnish L/R Side,52000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-yaris-ative-2024-2025-dicky-garnish-l-r-side-for-sale-colombo,https://i.ikman-st.com/toyota-yaris-ative-2024-2025-dicky-garnish-l-r-side-for-sale-colombo/272474e9-4fde-4ee9-9f32-95522bb5b9a3/142/107/cropped.jpg,,,,,,,2024.0
Toyota Yaris Ative 2024 /2025 Head Lamp L & R Side,132000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-yaris-ative-2024-2025-head-lamp-l-and-r-side-for-sale-colombo,https://i.ikman-st.com/toyota-yaris-ative-2024-2025-head-lamp-l-and-r-side-for-sale-colombo/3cbacfa1-3087-4ca2-8817-6ff85b826766/142/107/cropped.jpg,,,,,,,2024.0
Toyota Yaris Ative 2024/2025 Tail Lamp L/R Side,67000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-yaris-ative-2024-2025-tail-lamp-l-r-side-for-sale-colombo,https://i.ikman-st.com/toyota-yaris-ative-2024-2025-tail-lamp-l-r-side-for-sale-colombo/bbb90b86-de28-4fbf-b0ae-110975cbf192/142/107/cropped.jpg,,,,,,,2024.0
Kdh Van for Hire,90.0,,Colombo,"Colombo, Auto Services",12 hours,https://ikman.lk/en/ad/kdh-van-for-hire-for-sale-colombo-2312,https://i.ikman-st.com/kdh-van-for-hire-for-sale-colombo-2312/63ed06fc-9b7a-4720-b86a-74ba8d81d21f/142/107/cropped.jpg,,,,,,,
Nissan Leaf AZE0 Hood Cut Panel,125000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/nissan-leaf-aze0-hood-cut-panel-for-sale-colombo,https://i.ikman-st.com/nissan-leaf-aze0-hood-cut-panel-for-sale-colombo/f3b09133-d8fd-46e5-bb16-c87732fffa2a/142/107/cropped.jpg,,,,,,,
Mitsubishi Outlander GG2W Hood Cut Panel,185000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mitsubishi-outlander-gg2w-hood-cut-panel-for-sale-colombo,https://i.ikman-st.com/mitsubishi-outlander-gg2w-hood-cut-panel-for-sale-colombo/ccea2488-aae2-417b-9be3-ff277cdd3762/142/107/cropped.jpg,,,,,,,
Toyota RAV4 ACA36 Hood Cut Panel,185000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-rav4-aca36-hood-cut-panel-for-sale-colombo,https://i.ikman-st.com/toyota-rav4-aca36-hood-cut-panel-for-sale-colombo/4a0bae09-fda4-40da-8808-21c82ac5b3f1/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Suspension Bed Mount,6500.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-suspension-bed-mount-for-sale-colombo-1,https://i.ikman-st.com/honda-vezel-ru3-suspension-bed-mount-for-sale-colombo-1/afd82566-c826-4bac-ae50-fb97305decdb/142/107/cropped.jpg,,,,,,,
KDH Van For Hire,90.0,,Colombo,"Colombo, Auto Services",12 hours,https://ikman.lk/en/ad/kdh-van-for-hire-for-sale-colombo-2484,https://i.ikman-st.com/kdh-van-for-hire-for-sale-colombo-2484/20f20ddd-0a6f-41e7-81de-0bcd54ec8919/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Water Pump,30000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-water-pump-for-sale-colombo-3,https://i.ikman-st.com/honda-vezel-ru3-water-pump-for-sale-colombo-3/8e2b4d7e-476d-43bd-9025-1b400d995a8d/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 AC Compressor,125000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-ac-compressor-for-sale-colombo-3,https://i.ikman-st.com/honda-vezel-ru3-ac-compressor-for-sale-colombo-3/e22f0595-760e-4e00-92fa-6d057e096fcb/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Dual Clutch Pump,40000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-dual-clutch-pump-for-sale-colombo-1,https://i.ikman-st.com/honda-vezel-ru3-dual-clutch-pump-for-sale-colombo-1/1abc02b4-9fde-468c-aeb8-66e19cf91e82/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Engine Head Block,100000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-engine-head-block-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-engine-head-block-for-sale-colombo/2bba8c6b-3244-44ca-b5af-1b0800263b2b/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 Suspension Bed,35000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-suspension-bed-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-suspension-bed-for-sale-colombo/e256fe42-2e82-4006-8bbf-6ee835cabda9/142/107/cropped.jpg,,,,,,,
Honda Vezel RU3 CV Joint Complete Left Side & Right,50000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-cv-joint-complete-left-side-and-right-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-cv-joint-complete-left-side-and-right-for-sale-colombo/a4b928de-e942-4e61-b94c-21fd87328cb4/142/107/cropped.jpg,,,,,,,
Yamaha FZS V1 2012,480000.0,"65,000 km",Colombo,"Colombo, Motorbikes",12 hours,https://ikman.lk/en/ad/yamaha-fz-s-v-1-2012-for-sale-colombo-1,https://i.ikman-st.com/yamaha-fz-s-v-1-2012-for-sale-colombo-1/1db769e7-ca94-4427-9828-46c975fe3406/142/107/cropped.jpg,,,,,,,2012.0
Toyota Raize G Grade 2025,11495000.0,"8,500 km",Gampaha,"Gampaha, Cars",bump_up,https://ikman.lk/en/ad/toyota-raize-g-grade-2025-for-sale-gampaha-5,https://i.ikman-st.com/toyota-raize-g-grade-2025-for-sale-gampaha-5/ca1757dd-90d8-4b46-8b4a-01a7e1d66f17/142/107/cropped.jpg,,,,,,,2025.0
Furukawa FL 30 Loader 2020,2890000.0,,Kurunegala,"Kurunegala, Heavy Duty",bump_up,https://ikman.lk/en/ad/furukawa-fl-30-loader-2020-for-sale-kurunegala,https://i.ikman-st.com/furukawa-fl-30-loader-2020-for-sale-kurunegala/71b1134a-b1eb-4b9b-af08-a9daa7f28fd4/142/107/cropped.jpg,,,,,,,2020.0
Yanmar YC 70 hand tractor 2021,425000.0,,Kurunegala,"Kurunegala, Tractors",bump_up,https://ikman.lk/en/ad/yanmar-yc-70-hand-tractor-2021-for-sale-kurunegala,https://i.ikman-st.com/yanmar-yc-70-hand-tractor-2021-for-sale-kurunegala/a1657978-76cf-42fd-81e7-6555b01c05bc/142/107/cropped.jpg,,,,,,,2021.0
Perodua Axia G 2016,5475000.0,"125,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/perodua-axia-g-2016-for-sale-colombo-92,https://i.ikman-st.com/perodua-axia-g-2016-for-sale-colombo-92/c7a4d076-8411-44fb-9978-1157b99a227d/142/107/cropped.jpg,,,,,,,2016.0
Toyota Ep82 Gas Shock Absorber ( Front ),8985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-ep82-gas-shock-absorber-front-for-sale-gampaha-4,https://i.ikman-st.com/toyota-ep82-gas-shock-absorber-front-for-sale-gampaha-4/b616dfd4-420a-41b5-be6b-c70e9093b83d/142/107/cropped.jpg,,,,,,,
Toyota Corolla Fielder Hybrid NKE165 (13-106) Tail Lamp Left & Right,70000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-corolla-fielder-hybrid-nke165-13-106-tail-lamp-left-and-right-for-sale-colombo,https://i.ikman-st.com/toyota-corolla-fielder-hybrid-nke165-13-106-tail-lamp-left-and-right-for-sale-colombo/9fbf91ce-5dd2-4075-b6eb-f0a7b5926549/142/107/cropped.jpg,,,,,,,
Toyota Corolla Fielder 2018 NKE165G Dicky Door,85000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-corolla-fielder-2018-nke165g-dicky-door-for-sale-colombo,https://i.ikman-st.com/toyota-corolla-fielder-2018-nke165g-dicky-door-for-sale-colombo/18559dd0-657f-417d-9b8e-a79656ff3a6e/142/107/cropped.jpg,,,,,,,2018.0
Mazda Demio DE3FS Front Bumper,45000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-front-bumper-for-sale-colombo-1,https://i.ikman-st.com/mazda-demio-de3fs-front-bumper-for-sale-colombo-1/15c54ee8-67a3-459c-9af8-0cfabdd36251/142/107/cropped.jpg,,,,,,,
Mazda Demio DE3FS Dickey Door,24000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-dickey-door-for-sale-colombo,https://i.ikman-st.com/mazda-demio-de3fs-dickey-door-for-sale-colombo/875ef8ba-4d5b-42a4-a000-057f15584dc0/142/107/cropped.jpg,,,,,,,
Mazda Demio DE3FS - Rear Bumper,22000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-rear-bumper-for-sale-colombo-3,https://i.ikman-st.com/mazda-demio-de3fs-rear-bumper-for-sale-colombo-3/a105eaf0-18f4-48af-a8bb-8fbcc2e381a8/142/107/cropped.jpg,,,,,,,
Mazda Demio DE3FS Fender LH and RH,18000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-fender-lh-and-rh-for-sale-colombo-1,https://i.ikman-st.com/mazda-demio-de3fs-fender-lh-and-rh-for-sale-colombo-1/76062db0-c7bd-496b-8a99-482a4caebbf7/142/107/cropped.jpg,,,,,,,
Zotye Z 100 Gas Shock Absorbers (Front),8985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/zotye-z-100-gas-shock-absorbers-front-for-sale-gampaha-2,https://i.ikman-st.com/zotye-z-100-gas-shock-absorbers-front-for-sale-gampaha-2/ce75d8c7-6f5f-4b05-ad49-5d093fe0ef5a/142/107/cropped.jpg,,,,,,,
Mazda Demio DE3FS Bonnet,35000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-bonnet-for-sale-colombo,https://i.ikman-st.com/mazda-demio-de3fs-bonnet-for-sale-colombo/3fc88b86-7233-482e-b6c6-b660cd2cff92/142/107/cropped.jpg,,,,,,,
Mazda Demio DE3FS Head Lamp LH and RH,35000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mazda-demio-de3fs-head-lamp-lh-and-rh-for-sale-colombo-1,https://i.ikman-st.com/mazda-demio-de3fs-head-lamp-lh-and-rh-for-sale-colombo-1/4f5b0f60-8f8a-4b00-ab7b-f5af77cb5bb9/142/107/cropped.jpg,,,,,,,
TVS Victor JE 2005,100000.0,"31,520 km",Gampaha,"Gampaha, Motorbikes",12 hours,https://ikman.lk/en/ad/tvs-victor-je-2005-for-sale-gampaha-12,https://i.ikman-st.com/tvs-victor-je-2005-for-sale-gampaha-12/b8eb9231-6ec6-4435-a348-459997a0dcf5/142/107/cropped.jpg,,,,,,,2005.0
Honda HR-V GH3 Head Lamp LH and RH,30000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-hr-v-gh3-head-lamp-lh-and-rh-for-sale-colombo-1,https://i.ikman-st.com/honda-hr-v-gh3-head-lamp-lh-and-rh-for-sale-colombo-1/01ba07bf-0119-41a0-adbe-13bda1d3fc28/142/107/cropped.jpg,,,,,,,
Mitsubishi Out Lander GG2W Head Lamp LH and RH,125000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mitsubishi-out-lander-gg2w-head-lamp-lh-and-rh-for-sale-colombo-1,https://i.ikman-st.com/mitsubishi-out-lander-gg2w-head-lamp-lh-and-rh-for-sale-colombo-1/86d6d5e4-b643-42ca-bddb-36bc0c50e93c/142/107/cropped.jpg,,,,,,,
Mitsubishi Montero V78W / V75W Head Lamp LH and RH,22500.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mitsubishi-montero-v78w-v75w-head-lamp-lh-and-rh-for-sale-colombo-1,https://i.ikman-st.com/mitsubishi-montero-v78w-v75w-head-lamp-lh-and-rh-for-sale-colombo-1/11111ff1-8b17-4fb8-bb27-693c36507e01/142/107/cropped.jpg,,,,,,,
Nissan X-Trail HT32 /HNT32 Head Lamp LH / RH,110000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/nissan-x-trail-ht32-hnt32-head-lamp-lh-rh-for-sale-colombo,https://i.ikman-st.com/nissan-x-trail-ht32-hnt32-head-lamp-lh-rh-for-sale-colombo/05671f6e-f4fe-4f45-bdfb-ad6885603637/142/107/cropped.jpg,,,,,,,
Mitsubishi CS-01 Gas Shock Absorber ( Rear ),7985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/mitsubishi-cs-01-gas-shock-absorber-rear-for-sale-gampaha,https://i.ikman-st.com/mitsubishi-cs-01-gas-shock-absorber-rear-for-sale-gampaha/b1435744-c6a1-40fe-88e3-71d5515d6db1/142/107/cropped.jpg,,,,,,,
Toyota Aqua Gas Shock Absorber ( Front ),9985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-aqua-gas-shock-absorber-front-for-sale-gampaha-107,https://i.ikman-st.com/toyota-aqua-gas-shock-absorber-front-for-sale-gampaha-107/91a56791-f8b8-46f7-b94e-38a8b1dc63b8/142/107/cropped.jpg,,,,,,,
Rent a Car - Suzuki Hustler (Japanese kei-car mini crossover),4666.0,,Colombo,"Colombo, Rentals",12 hours,https://ikman.lk/en/ad/rent-a-car-suzuki-hustler-japanese-kei-car-mini-crossover-for-sale-colombo,https://i.ikman-st.com/rent-a-car-suzuki-hustler-japanese-kei-car-mini-crossover-for-sale-colombo/e9c75be3-e261-44d0-8120-97fbcf66730a/142/107/cropped.jpg,,,,,,,
Renault KWID 2016,3400000.0,"101,472 km",Trincomalee,"Trincomalee, Cars",12 hours,https://ikman.lk/en/ad/renault-kwid-2016-for-sale-trincomalee-1,https://i.ikman-st.com/renault-kwid-2016-for-sale-trincomalee-1/1d100060-fcf7-4602-8a2e-2de527aefd4d/142/107/cropped.jpg,,,,,,,2016.0
Bus for Hire 55 Seats High Deck Coach,299.0,,Colombo,"Colombo, Auto Services",12 hours,https://ikman.lk/en/ad/bus-for-hire-55-seats-high-deck-coach-for-sale-colombo-126,https://i.ikman-st.com/bus-for-hire-55-seats-high-deck-coach-for-sale-colombo-126/b04cb6b3-6824-4188-b74a-6bd7d51a8be2/142/107/cropped.jpg,,,,,,,
Toyota Aqua Ac Blower motor,8500.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-aqua-ac-blower-motor-for-sale-colombo,https://i.ikman-st.com/toyota-aqua-ac-blower-motor-for-sale-colombo/3628bf18-7e79-43fb-ad8f-8f7caae8abdd/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar 150 2017,598000.0,"73,000 km",Hambantota,"Hambantota, Motorbikes",12 hours,https://ikman.lk/en/ad/bajaj-pulsar-150-2017-for-sale-hambantota-263,https://i.ikman-st.com/bajaj-pulsar-150-2017-for-sale-hambantota-263/4b8ca4c6-5f0b-421f-8896-af7cc7893839/142/107/cropped.jpg,,,,,,,2017.0
Bajaj Platina VI 2010,96500.0,"31,520 km",Gampaha,"Gampaha, Motorbikes",12 hours,https://ikman.lk/en/ad/bajaj-platina-vi-2010-for-sale-gampaha-11,https://i.ikman-st.com/bajaj-platina-vi-2010-for-sale-gampaha-11/2780b0cb-1281-4b44-9bd5-18495f734384/142/107/cropped.jpg,,,,,,,2010.0
Honda fit Gp1 Ac Blower motor,9000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-fit-gp1-ac-blower-motor-for-sale-colombo,https://i.ikman-st.com/honda-fit-gp1-ac-blower-motor-for-sale-colombo/d7f997bf-cd3d-4d4f-a1f0-61ab87d830a5/142/107/cropped.jpg,,,,,,,
Tata 1613 Lorry 2005,3495000.0,"210,000 km",Kandy,"Kandy, Lorries & Trucks",bump_up,https://ikman.lk/en/ad/tata-1613-lorry-2005-for-sale-kandy,https://i.ikman-st.com/tata-1613-lorry-2005-for-sale-kandy/b40b02d3-f06e-46ad-9e97-3ad666a956f6/142/107/cropped.jpg,,,,,,,2005.0
Kubota Sifang 2005,270000.0,,Kurunegala,"Kurunegala, Tractors",12 hours,https://ikman.lk/en/ad/seafan-for-sale-kurunegala,https://i.ikman-st.com/seafan-for-sale-kurunegala/6acc79c4-fef6-432e-95ce-2424c2d52868/142/107/cropped.jpg,,,,,,,2005.0
Honda fit Gp1 engine motte,130000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-fit-gp1-engine-motte-for-sale-colombo-5,https://i.ikman-st.com/honda-fit-gp1-engine-motte-for-sale-colombo-5/1f445de1-ce21-482f-a290-d11c60bd04e7/142/107/cropped.jpg,,,,,,,
Honda Fit Shuttle Gp2 Shell,55000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-fit-shuttle-gp2-shell-for-sale-colombo,https://i.ikman-st.com/honda-fit-shuttle-gp2-shell-for-sale-colombo/a2b23e5a-a9db-48aa-b132-1f8066a61bca/142/107/cropped.jpg,,,,,,,
Honda Gp5 Gas Shock Absorber ( Front ),10985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-gp5-gas-shock-absorber-front-for-sale-gampaha-1,https://i.ikman-st.com/honda-gp5-gas-shock-absorber-front-for-sale-gampaha-1/6b449737-4b13-4e58-a945-56009562ed27/142/107/cropped.jpg,,,,,,,
Headlight Assembly,30000.0,,Kandy,"Kandy, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/headlight-assembly-for-sale-kandy-1,https://i.ikman-st.com/headlight-assembly-for-sale-kandy-1/5d1f565f-b0f1-4ccb-ba47-a404642259f2/142/107/cropped.jpg,,,,,,,
Toyota Yaris 2023,9300000.0,0 km,Colombo,"Colombo, Cars",12 hours,https://ikman.lk/en/ad/toyota-yaris-2023-for-sale-colombo-36,https://i.ikman-st.com/toyota-yaris-2023-for-sale-colombo-36/c37289f3-8b95-479c-a43d-9f1b86964fe2/142/107/cropped.jpg,,,,,,,2023.0
Honda Gp1 Gas Shock Absorber ( Front ),9985.0,,Gampaha,"Gampaha, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-gp1-gas-shock-absorber-front-for-sale-gampaha-8,https://i.ikman-st.com/honda-gp1-gas-shock-absorber-front-for-sale-gampaha-8/1f7cb7e7-902c-4169-bd0d-b849c5988ac7/142/107/cropped.jpg,,,,,,,
Honda vezel Ru3 Body Control,45000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-vezel-ru3-body-control-for-sale-colombo,https://i.ikman-st.com/honda-vezel-ru3-body-control-for-sale-colombo/a320bfe4-7c70-496a-b074-9628b5b402fd/142/107/cropped.jpg,,,,,,,
Today 12 Feet Lorry Hire,110.0,,Gampaha,"Gampaha, Auto Services",12 hours,https://ikman.lk/en/ad/today-12-feet-lorry-hire-for-sale-gampaha-2,https://i.ikman-st.com/today-12-feet-lorry-hire-for-sale-gampaha-2/988737de-0b2c-4ab2-b3f6-a0e00466abd2/142/107/cropped.jpg,,,,,,,
Honda fit shuttle Gp2 engine motte,135000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-fit-shuttle-gp2-engine-motte-for-sale-colombo-6,https://i.ikman-st.com/honda-fit-shuttle-gp2-engine-motte-for-sale-colombo-6/a2f3ad7a-9c1d-4708-ac3c-9b9b7f1ad8ea/142/107/cropped.jpg,,,,,,,
Honda insight ZE2 engine motte,135000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-insight-ze2-engine-motte-for-sale-colombo-3,https://i.ikman-st.com/honda-insight-ze2-engine-motte-for-sale-colombo-3/e6fbf085-ee04-48f8-badf-cc4d1c300f87/142/107/cropped.jpg,,,,,,,
Toyota Allion T240 ABS,28000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-allion-t240-abs-for-sale-colombo,https://i.ikman-st.com/toyota-allion-t240-abs-for-sale-colombo/beedc95b-876c-402b-b269-82f4b98f383a/142/107/cropped.jpg,,,,,,,
Toyota aqua NHP 10 Engine motte,135000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/toyota-aqua-nhp-10-engine-motte-for-sale-colombo,https://i.ikman-st.com/toyota-aqua-nhp-10-engine-motte-for-sale-colombo/f6174fed-9f8a-42b6-8a17-10fba3456b56/142/107/cropped.jpg,,,,,,,
Bajaj Pulsar N160 2025,413000.0,0 km,Colombo,"Colombo, Motorbikes",12 hours,https://ikman.lk/en/ad/bajaj-pulsar-n160-2025-for-sale-colombo-553,https://i.ikman-st.com/bajaj-pulsar-n160-2025-for-sale-colombo-553/3b8baa5e-50ed-4e93-b829-85c7c22c452e/142/107/cropped.jpg,,,,,,,2025.0
Honda fit GP5 Engine Motte,170000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/honda-fit-gp5-engine-motte-for-sale-colombo-5,https://i.ikman-st.com/honda-fit-gp5-engine-motte-for-sale-colombo-5/76241e8d-fc67-4a9c-abeb-45dc86bc84c6/142/107/cropped.jpg,,,,,,,
Daihatsu Cast Activa 2022,7450000.0,"11,000 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/daihatsu-cast-activa-2022-for-sale-colombo,https://i.ikman-st.com/daihatsu-cast-activa-2022-for-sale-colombo/af4569ce-18a7-4ad8-b490-ea2832e606eb/142/107/cropped.jpg,,,,,,,2022.0
Toyota Raize Z-Grade Hybrid 2025,13775000.0,0 km,Kurunegala,"Kurunegala, Cars",bump_up,https://ikman.lk/en/ad/toyota-raize-z-grade-hybrid-2025-for-sale-kurunegala-3,https://i.ikman-st.com/toyota-raize-z-grade-hybrid-2025-for-sale-kurunegala-3/79137cd9-a6cb-41a5-9053-6976125d9893/142/107/cropped.jpg,,,,,,,2025.0
Suzuki Swift RS Turbo 2017,7750000.0,"72,500 km",Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/suzuki-swift-rs-turbo-2017-for-sale-colombo-1165,https://i.ikman-st.com/suzuki-swift-rs-turbo-2017-for-sale-colombo-1165/68d11de9-e9cf-4df9-9189-462e7e2d1631/142/107/cropped.jpg,,,,,,,2017.0
Toyota Raize Zhybrid 4way Camera 2025,13950000.0,0 km,Colombo,"Colombo, Cars",bump_up,https://ikman.lk/en/ad/toyota-raize-zhybrid-4way-camera-2025-for-sale-colombo-1,https://i.ikman-st.com/toyota-raize-zhybrid-4way-camera-2025-for-sale-colombo-1/a31289bc-ea26-4014-b67f-e3b9c405b865/142/107/cropped.jpg,,,,,,,2025.0
Suzuki Wagon R MH44s ABs,40000.0,,Colombo,"Colombo, Auto Parts & Accessories",12 hours,https://ikman.lk/en/ad/suzuki-wagon-r-mh44s-abs-for-sale-colombo-1,https://i.ikman-st.com/suzuki-wagon-r-mh44s-abs-for-sale-colombo-1/076cbbbc-6702-4ff5-9547-0fa31b9a47eb/142/107/cropped.jpg,,,,,,,
